radio_cens,Casa Tipo A,Casa Tipo B,Casilla,Departamento,Local no construido para habitación,NSA :,Pieza en hotel familiar o pensión,Pieza en inquilinato,Rancho,Total,Vivienda móvil
820980107,7,4,0,0,0,0,0,0,4,15,0
820980108,67,33,0,0,0,0,0,0,11,111,0
820980109,10,1,0,0,0,0,0,0,0,11,0
820980110,17,9,0,0,0,0,0,0,4,30,0
820980111,21,15,0,0,0,0,0,0,3,39,0
820980112,31,11,0,0,0,0,0,0,6,48,0
820980113,261,8,0,11,2,0,0,1,1,284,0
820980114,366,18,0,10,0,1,0,0,1,395,0
820980115,24,6,0,0,0,0,0,0,2,32,0
820980116,15,12,0,0,0,1,0,0,13,40,0
820980117,36,17,0,0,0,0,0,0,2,55,0
820980118,390,27,0,3,0,0,0,0,2,422,0
820980119,214,53,0,0,0,1,0,2,11,280,0
820980120,234,5,0,12,0,2,0,1,0,252,0
820980121,304,95,0,0,1,0,0,4,12,416,0
820980122,199,131,0,0,0,0,0,1,8,339,0
820980201,25,33,1,0,0,0,0,0,19,78,0
820980202,26,4,0,0,0,0,0,0,10,40,0
820980203,129,59,0,0,0,0,0,0,40,228,0
820980204,11,11,0,0,0,0,0,0,1,23,0
820980205,48,63,0,0,0,0,0,0,55,166,0
820980206,143,100,0,0,1,2,1,0,39,284,0
820980207,283,84,0,0,0,1,0,1,51,419,0
820980301,5,10,0,0,0,0,0,0,2,17,0
820980302,54,51,0,0,0,1,0,0,55,161,1
820980303,0,2,0,0,0,0,0,0,13,15,0
820980304,34,40,0,0,0,0,0,0,47,121,0
820980305,36,17,0,0,0,0,0,0,20,73,0
820980306,31,15,1,0,0,0,0,0,6,53,0
820980307,5,7,0,0,0,0,0,0,2,14,0
820980308,22,4,0,0,0,0,0,0,17,43,0
820980309,5,25,0,0,0,0,0,0,10,40,0
820980310,35,101,0,0,0,0,0,0,44,180,0
820980311,393,84,1,3,1,1,0,0,15,497,0
820980312,17,51,0,0,1,0,0,0,40,109,0
820980313,11,14,1,0,0,0,0,0,17,43,0
820980314,28,9,1,0,0,0,0,2,6,46,0
820980315,54,27,0,0,0,0,0,0,20,101,0
820980316,222,353,0,0,0,0,0,0,217,792,0
820980401,207,89,2,2,0,2,0,1,41,342,0
820980402,257,49,0,4,0,0,0,2,16,328,0
820980403,204,17,0,4,1,4,0,1,4,231,0
820980404,86,91,0,0,0,0,0,0,38,215,0
820980405,213,31,0,4,0,0,0,0,15,263,0
820980406,207,16,1,4,0,0,0,14,3,245,0
820980407,292,5,0,0,0,0,0,0,0,297,0
820980408,219,8,0,4,1,3,0,2,5,239,0
820980409,191,14,0,1,1,0,3,0,1,211,0
820980410,151,95,1,0,0,1,0,0,44,291,0
821050101,75,31,2,0,0,0,0,0,5,113,0
821050102,120,64,1,0,0,0,0,2,1,188,0
821050103,146,98,0,0,0,0,0,1,21,266,0
821050104,42,9,0,0,0,0,0,0,0,51,0
821050105,289,10,0,0,0,0,0,0,0,299,0
821050106,22,2,0,0,0,0,0,0,0,24,0
821050107,126,19,0,0,0,0,0,0,0,145,0
821050108,75,111,12,0,0,0,0,0,57,255,0
821050109,43,106,18,0,0,0,0,0,32,199,0
821050110,111,50,11,2,1,0,0,0,47,223,1
821050111,202,25,0,0,0,0,0,0,2,229,0
821050112,220,54,3,0,0,0,0,0,1,279,1
821050113,31,3,0,0,0,0,0,0,4,38,0
821050114,240,22,0,0,0,0,0,0,0,262,0
821050115,174,103,9,0,3,0,0,0,18,307,0
821050116,247,25,0,5,0,0,1,0,0,278,0
821050117,289,6,2,1,2,0,0,1,3,304,0
821050118,230,11,0,0,1,0,5,1,0,248,0
821050119,258,23,2,0,0,0,0,2,3,288,0
821050120,303,34,0,0,0,0,0,1,2,340,0
821050121,95,105,1,0,0,0,0,0,4,205,0
821050201,45,11,0,0,0,0,0,0,0,56,0
821050202,26,1,0,0,0,0,0,0,0,27,0
821050203,26,5,0,0,1,0,0,0,0,32,0
821050204,73,5,0,0,0,0,0,0,0,78,0
821050205,50,3,0,0,0,0,0,0,0,53,0
821050206,41,17,0,0,0,0,0,0,0,58,0
821050207,16,4,0,0,0,0,0,0,0,20,0
821050208,21,10,0,0,0,0,0,0,0,31,0
821050209,60,12,0,0,0,0,1,0,0,73,0
821050210,60,11,0,0,1,0,0,0,0,72,0
821050211,77,15,0,0,0,0,0,0,0,92,0
821050212,265,22,1,4,0,0,0,0,3,295,0
821050213,462,20,0,6,0,1,0,0,0,488,0
821050214,387,33,1,0,0,0,0,0,0,421,0
821050215,75,3,0,0,0,0,0,0,0,78,0
821050216,26,2,0,0,0,0,0,0,0,28,0
821050217,276,19,0,0,0,0,0,0,2,297,0
821050218,243,50,0,0,0,1,0,0,0,293,0
821050219,34,20,1,0,1,0,0,0,0,56,0
821050220,216,7,0,0,0,1,0,2,0,225,0
821050221,346,40,0,0,1,2,2,0,0,389,0
821050222,329,41,2,1,3,0,0,0,4,380,0
821050223,209,3,0,1,0,1,0,0,0,213,0
821050224,273,30,3,0,0,0,0,1,5,312,0
821050225,136,4,0,1,0,0,0,0,0,141,0
821050226,198,10,0,0,0,0,0,0,1,210,1
821050227,228,18,1,0,0,0,0,1,1,250,1
821050228,322,57,0,0,0,0,0,0,0,379,0
821050229,217,4,0,1,1,1,0,0,0,223,0
821050230,232,4,0,3,0,1,0,0,0,239,0
821050231,206,64,1,1,0,0,0,1,2,275,0
821050301,283,255,34,0,4,0,0,0,43,619,0
821050302,297,32,0,0,0,1,0,0,0,329,0
821050303,325,10,0,17,0,2,0,0,0,352,0
821050304,241,3,0,1,2,0,0,1,0,248,0
821050305,268,6,0,16,0,3,0,0,0,290,0
821050306,347,62,1,1,0,1,0,0,0,411,0
821050307,240,11,0,0,0,0,0,0,1,252,0
821050308,333,68,2,2,0,1,0,3,1,409,0
821050309,16,1,0,0,0,1,0,0,0,17,0
821050310,313,139,26,5,1,0,0,2,3,489,0
821050311,199,34,0,0,1,0,0,0,0,234,0
821050312,237,8,0,15,1,2,0,0,0,261,0
821050313,192,14,0,2,1,0,0,1,0,210,0
821050314,210,31,1,0,0,0,0,0,0,242,0
821050315,72,48,4,0,1,2,0,0,16,141,0
821050316,273,43,5,0,1,0,0,0,0,322,0
821050401,307,44,0,0,3,0,0,0,1,355,0
821050402,267,20,0,1,1,0,0,2,0,291,0
821050403,267,8,0,24,0,1,0,0,0,299,0
821050404,246,0,0,10,0,4,0,0,0,256,0
821050405,221,13,0,0,0,0,0,1,0,235,0
821050406,212,3,0,50,1,4,0,0,0,266,0
821050407,375,11,0,3,0,4,0,0,0,389,0
821050408,229,13,0,8,0,3,0,0,0,250,0
821050409,332,2,0,16,0,0,0,1,0,351,0
821050410,278,11,0,108,0,1,0,0,0,397,0
821050411,265,2,0,3,0,0,0,0,0,270,0
821050412,393,13,0,2,0,1,1,0,0,409,0
821050413,262,90,0,3,0,0,0,0,0,355,0
821050414,399,43,0,1,0,0,0,0,1,444,0
821050415,237,42,3,0,0,0,0,1,1,284,0
821050416,246,65,0,0,0,2,0,1,14,326,0
821050417,233,13,0,0,0,0,0,3,0,249,0
821050418,238,14,2,8,1,0,0,0,0,263,0
821050419,477,11,0,0,0,0,0,0,1,489,0
821050420,258,8,0,5,0,0,0,1,0,272,0
821050501,33,12,0,0,1,0,0,0,1,47,0
821050502,314,39,0,0,0,0,0,3,0,356,0
821050503,123,51,0,5,0,2,0,0,4,183,0
821050504,123,34,4,0,0,1,0,0,11,172,0
821050505,269,32,0,1,0,0,0,0,0,302,0
821050506,310,26,1,0,0,0,0,1,0,338,0
821050507,59,60,6,0,0,0,0,0,13,138,0
821050508,202,88,2,0,1,1,0,1,7,306,5
821050509,135,74,2,0,0,0,0,0,3,218,4
821050510,21,11,0,0,0,1,0,0,0,32,0
821050511,207,78,0,0,0,0,1,0,2,289,1
821050512,227,18,1,1,0,0,0,0,0,247,0
821050513,393,16,1,7,0,0,0,0,0,417,0
821050514,333,27,4,0,1,3,0,0,1,366,0
821050515,211,13,0,0,0,0,0,0,0,224,0
821050516,219,9,0,0,0,0,0,0,0,228,0
821050517,73,105,2,0,0,0,1,0,17,198,0
821120101,127,34,0,0,0,0,0,3,0,164,0
821120102,48,11,0,0,2,0,0,0,3,64,0
821120103,291,31,3,0,0,0,0,0,0,325,0
821120104,103,69,1,0,0,0,0,0,4,177,0
821120105,244,39,0,0,0,0,0,0,7,290,0
821120106,37,11,0,0,0,0,0,0,1,49,0
821120107,30,18,6,0,0,0,0,0,1,57,2
821120108,248,15,0,0,0,0,0,0,0,263,0
821120201,15,4,0,0,0,0,0,0,1,20,0
821120202,40,2,0,0,0,0,0,0,0,42,0
821120203,236,26,0,7,3,1,0,3,1,276,0
821120204,67,41,0,0,0,0,0,0,0,108,0
821120205,106,62,0,0,0,0,0,0,1,169,0
821120206,92,17,1,0,0,0,0,0,0,110,0
821120207,149,37,0,0,0,0,0,0,2,188,0
821120208,207,26,3,0,0,0,0,0,1,237,0
821120209,437,16,0,7,2,2,0,1,0,463,0
821120210,346,7,0,5,0,1,0,0,0,358,0
821120211,37,15,0,0,0,0,0,0,0,52,0
821120212,27,11,0,0,0,0,0,0,0,38,0
821120213,48,8,1,0,0,0,0,0,0,57,0
821120214,16,2,0,0,0,0,0,0,0,18,0
821120215,13,5,0,0,0,0,0,0,2,20,0
821120216,81,16,0,0,0,0,0,1,0,98,0
821120217,198,69,0,0,0,0,0,0,3,270,0
821120218,307,30,0,22,1,2,0,1,0,361,0
821120219,286,3,0,5,0,0,0,3,0,297,0
821120301,20,22,0,0,0,0,0,0,10,52,0
821120302,33,3,2,0,0,2,0,1,4,43,0
821120303,156,21,1,0,0,0,0,0,1,179,0
821120304,12,4,0,0,0,0,0,0,0,16,0
821120305,27,4,0,0,0,1,0,0,0,31,0
821120306,26,20,0,0,0,1,0,0,1,47,0
821120307,63,14,0,0,0,0,0,0,0,77,0
821120308,13,2,0,0,0,1,0,0,0,15,0
821120309,21,7,2,0,0,0,0,0,0,30,0
821120310,75,31,0,0,0,0,0,0,0,106,0
821120311,290,10,1,0,1,1,0,2,0,304,0
821120312,68,26,0,0,1,1,0,0,9,104,0
821120313,59,20,0,0,1,3,0,0,2,83,1
821120314,340,58,3,0,2,0,0,0,3,406,0
821120315,16,2,0,0,0,0,0,0,1,19,0
821120316,290,6,0,0,0,0,0,1,0,297,0
821120401,440,5,0,1,0,0,0,0,0,446,0
821120402,217,24,3,8,0,0,0,1,0,253,0
821120403,197,1,0,10,0,1,0,0,0,208,0
821120404,322,14,0,45,1,2,0,1,0,383,0
821120405,249,196,3,1,1,0,0,1,8,459,0
821120406,265,130,1,0,0,1,0,2,1,399,0
821120407,287,53,0,0,0,0,0,0,0,340,0
821120408,325,2,0,14,0,1,0,1,0,342,0
821120409,260,6,0,20,0,1,0,0,1,287,0
821120410,364,1,0,29,2,2,0,0,2,398,0
821120411,233,4,0,7,0,2,0,0,0,244,0
821120412,417,31,0,2,2,0,0,0,0,452,0
821120413,386,195,4,1,0,1,0,0,5,591,0
821120414,286,7,0,10,0,1,0,1,1,305,0
821120415,464,5,0,8,0,0,0,0,0,477,0
821120416,272,7,0,20,0,1,0,0,0,299,0
821120417,206,1,1,8,0,0,0,1,0,217,0
821120418,196,43,0,0,0,0,0,0,1,240,0
821120419,322,65,4,1,0,1,0,0,1,393,0
821190101,140,39,6,0,0,0,0,0,0,186,1
821190102,453,117,10,1,0,1,0,1,13,595,0
821190103,30,8,1,0,0,1,0,0,1,40,0
821190104,229,15,6,5,1,0,0,6,1,264,1
821190105,406,48,1,0,1,1,0,0,0,456,0
821190106,352,14,2,26,1,1,0,3,1,399,0
821190107,142,19,1,12,0,2,0,7,2,183,0
821190108,248,20,1,14,1,1,0,1,0,285,0
821190109,187,8,0,0,0,0,0,0,0,195,0
821190110,396,30,4,3,0,2,1,0,1,435,0
821190111,204,60,1,0,0,0,0,0,1,266,0
821190112,41,6,0,0,0,0,0,0,0,47,0
821190113,11,1,0,0,0,0,0,0,0,12,0
821190114,0,0,0,0,0,0,0,0,2,2,0
821190115,34,6,0,0,0,0,0,0,0,40,0
821190116,40,5,0,0,0,0,0,0,0,45,0
821190117,357,78,0,0,2,2,0,0,0,437,0
821190118,209,36,2,1,0,0,0,0,0,248,0
821190119,238,85,5,0,0,0,0,0,0,328,0
821190120,861,99,10,4,0,0,0,0,0,974,0
821190121,429,104,12,0,1,0,0,0,17,563,0
821190122,247,36,4,0,0,0,0,0,0,287,0
821190201,305,62,5,7,0,0,0,0,5,384,0
821190202,89,40,4,311,0,0,0,1,1,446,0
821190203,295,17,0,136,0,0,0,2,0,450,0
821190204,317,2,1,28,0,0,0,0,0,348,0
821190205,370,2,0,12,0,2,0,1,0,385,0
821190206,342,6,2,22,0,0,0,0,1,373,0
821190207,165,3,2,34,0,0,0,0,0,204,0
821190208,204,6,1,25,0,0,0,0,0,236,0
821190209,226,1,1,10,1,0,0,0,0,239,0
821190301,35,19,14,0,0,0,0,0,0,68,0
821190302,373,108,16,5,0,1,0,0,8,510,0
821190303,248,2,2,13,0,1,0,0,0,265,0
821190304,231,0,2,258,0,0,0,0,0,491,0
821190305,220,3,0,8,0,1,0,0,0,231,0
821190306,263,36,7,1,0,0,0,2,4,313,0
821190307,156,31,1,0,0,0,0,1,4,193,0
821190308,497,123,35,4,0,1,0,2,5,666,0
821190309,262,4,0,4,0,0,0,0,0,270,0
821190310,146,18,1,3,0,0,0,1,1,170,0
821190311,206,43,2,0,0,1,0,16,0,267,0
821190312,211,76,9,2,0,0,0,2,4,304,0
821190313,245,19,2,1,0,0,0,0,0,267,0
821190314,286,15,0,1,0,0,0,1,1,304,0
821190315,9,18,0,0,0,2,0,0,0,27,0
821190401,7,26,1,0,0,0,0,0,9,43,0
821190402,210,75,18,1,0,0,0,2,2,308,0
821190403,319,32,2,1,0,0,0,0,0,357,3
821190404,294,8,3,6,0,0,0,0,0,311,0
821190405,70,0,0,0,0,0,0,0,0,70,0
821190406,217,38,5,0,0,0,0,1,7,268,0
821190407,281,45,3,0,1,0,0,0,3,333,0
821190408,334,20,2,9,2,0,0,1,2,370,0
821190409,441,36,4,9,1,0,0,0,0,491,0
821190410,344,9,2,3,1,1,0,0,0,359,0
821190411,89,3,0,0,0,0,0,0,0,92,0
821190412,278,13,4,1,1,1,0,0,0,297,0
821190413,302,52,6,6,0,0,0,0,3,369,0
821190414,413,104,13,9,0,0,0,0,15,554,0
821190415,316,85,10,0,0,0,1,3,4,419,0
821190416,230,55,9,13,1,0,0,0,0,308,0
821190417,441,52,8,9,1,0,0,1,3,515,0
821190418,230,2,0,1,1,0,0,0,0,234,0
821190419,333,5,0,15,0,0,0,0,0,353,0
821190420,268,19,5,0,2,0,0,0,0,294,0
821190422,305,20,2,13,0,0,0,0,0,340,0
821190423,196,30,9,0,0,0,0,0,2,237,0
821190424,279,41,1,0,0,1,0,0,7,328,0
821190425,266,4,1,1,2,0,0,0,0,274,0
821190426,108,202,16,0,0,0,0,0,25,351,0
821190501,43,2,0,0,0,1,0,0,0,45,0
821190502,378,23,0,0,0,0,0,0,0,401,0
821190503,434,15,0,0,0,1,0,0,1,450,0
821190504,68,13,0,0,0,0,0,0,0,81,0
821190505,1,0,0,0,0,0,0,0,0,1,0
821190506,52,11,1,0,2,0,0,0,3,69,0
821190507,324,133,5,0,1,0,0,0,5,468,0
821190508,265,31,0,3,0,0,0,1,0,300,0
821190509,250,6,0,5,2,0,0,0,0,263,0
821190510,321,67,10,2,2,1,1,0,9,417,5
821190511,322,33,3,5,0,2,0,0,0,363,0
821190512,201,6,1,9,1,0,0,0,0,218,0
821190513,250,11,4,2,0,1,0,0,0,267,0
821190514,329,20,3,7,0,2,0,1,2,362,0
821190515,379,116,9,0,0,0,7,1,28,540,0
821190516,113,6,0,0,0,1,0,0,0,119,0
821190517,191,9,0,0,1,0,0,0,0,201,0
821190518,199,9,3,0,0,0,0,0,0,211,0
821190519,370,29,1,0,0,1,0,2,3,406,1
821190601,91,5,0,0,0,0,0,1,1,98,0
821190602,259,1,0,8,1,0,0,0,0,269,0
821190603,422,59,3,8,1,0,0,2,0,495,0
821190604,288,4,0,5,0,0,0,0,0,297,0
821190605,13,3,0,0,0,0,0,0,2,18,0
821190606,213,10,0,2,0,1,0,1,0,226,0
821190607,14,3,0,0,0,0,0,0,0,17,0
821190608,502,18,0,0,0,0,0,0,2,522,0
821190609,406,13,0,0,0,0,0,0,0,419,0
821190610,40,11,0,0,0,0,0,0,3,54,0
821190611,327,2,1,1,0,0,0,0,0,331,0
821190612,343,21,2,4,0,0,0,0,2,372,0
821190613,18,3,0,0,0,0,0,0,0,21,0
821190614,304,17,0,5,0,0,0,0,0,326,0
821190701,339,45,0,3,0,0,0,0,0,387,0
821190702,332,77,4,0,0,0,0,2,4,419,0
821190703,316,52,0,0,0,0,0,0,4,372,0
821190704,293,33,5,0,0,0,0,0,0,331,0
821190705,346,72,5,2,2,2,0,3,0,430,0
821190706,320,7,0,0,0,0,0,0,0,327,0
821190707,186,2,0,0,0,2,0,0,0,188,0
821190708,279,17,0,0,1,0,0,0,0,297,0
821190709,265,25,2,5,0,1,0,0,0,297,0
821190710,253,21,0,1,2,1,0,0,0,277,0
821190711,183,15,0,9,1,1,0,0,0,208,0
821190712,273,7,0,2,1,2,0,0,0,284,1
821190713,81,8,0,0,0,1,0,0,1,90,0
821190714,252,13,0,1,0,1,0,1,0,268,1
821190715,388,106,0,2,0,0,0,1,2,499,0
821190716,293,65,0,4,0,0,0,6,0,369,1
821190801,296,28,4,1,0,2,0,0,1,330,0
821190802,430,25,4,0,0,0,0,7,0,466,0
821190803,347,13,1,6,2,1,0,0,0,369,0
821190804,319,7,0,5,2,0,0,0,0,333,0
821190805,279,186,35,2,0,0,0,0,29,531,0
821190806,187,8,0,7,0,0,0,1,0,203,0
821190807,317,14,2,4,0,0,0,0,0,337,0
821190808,356,12,0,6,1,0,0,0,0,375,0
821190809,273,2,0,12,0,1,0,0,0,287,0
821190810,318,6,0,19,1,0,0,0,0,344,0
821190811,210,19,4,3,0,0,0,0,3,239,0
821190812,176,4,0,2,0,0,0,0,0,182,0
821190813,282,34,4,6,1,0,0,2,0,329,0
821190814,303,72,10,3,1,0,0,1,2,392,0
821190815,295,53,40,7,0,1,3,1,4,403,0
821190816,252,43,32,5,0,0,0,0,2,334,0
821190817,33,19,1,0,0,0,0,0,6,59,0
821190818,236,3,0,11,0,0,0,1,0,251,0
821190901,4,9,0,0,0,0,0,0,17,30,0
821190902,146,91,9,3,0,0,0,0,11,260,0
821190903,199,59,15,2,0,0,0,1,3,279,0
821190904,256,5,2,3,1,3,0,0,0,267,0
821190905,157,52,3,4,0,0,0,0,0,216,0
821190906,427,82,4,2,1,0,0,2,0,518,0
821190907,261,11,1,2,0,0,0,0,0,275,0
821190908,215,2,1,23,0,0,0,0,0,241,0
821190909,227,7,2,12,0,1,0,0,0,248,0
821190910,161,1,1,15,0,1,0,1,0,179,0
821190911,186,4,0,1,0,0,0,0,0,191,0
821190912,213,4,0,5,0,0,0,0,1,223,0
821190913,377,98,10,10,3,0,0,2,3,503,0
821190914,16,31,0,0,0,0,0,0,0,47,0
821191001,202,2,0,30,0,1,0,0,0,234,0
821191002,134,3,0,84,0,4,0,0,0,221,0
821191003,188,3,0,43,0,0,0,1,0,235,0
821191004,265,11,1,3,0,0,0,0,0,280,0
821191005,253,12,1,14,1,0,0,0,0,281,0
821191006,208,55,12,2,1,0,0,0,3,281,0
821191007,301,48,12,33,0,0,0,0,5,399,0
821191008,235,5,0,47,0,1,0,6,0,293,0
821191009,212,0,0,46,0,1,0,0,0,258,0
821191010,138,0,0,28,0,3,0,0,0,166,0
821191011,223,2,0,70,0,2,0,4,0,299,0
821191012,291,6,0,66,0,1,0,4,0,367,0
821191013,261,3,2,12,0,0,0,0,0,278,0
821191014,161,0,0,54,0,0,0,0,0,215,0
821199301,8,11,1,0,0,0,0,0,1,21,0
821199401,2,2,0,0,0,0,0,0,0,4,0
821199402,5,0,0,0,0,0,0,0,0,5,0
821199403,3,2,0,0,0,0,0,0,0,5,0
821199601,2,0,0,0,0,0,0,0,0,2,0
821199701,2,0,0,0,0,0,0,0,0,2,0
821260101,167,39,0,0,1,0,0,1,2,210,0
821260102,40,36,0,0,0,0,0,0,2,78,0
821260103,98,25,0,0,0,0,0,0,0,123,0
821260104,273,43,0,0,1,0,0,3,1,321,0
821260105,97,23,3,0,0,0,0,0,3,126,0
821260106,392,14,2,0,1,3,0,0,2,411,0
821260107,243,84,8,0,0,0,0,2,0,337,0
821260108,375,18,0,0,0,0,0,1,0,394,0
821260109,224,20,0,5,0,2,0,1,0,250,0
821260110,252,23,2,2,1,0,0,0,0,280,0
821260111,36,17,0,0,0,0,0,0,0,53,0
821260112,61,30,0,0,1,0,0,0,0,93,1
821260113,29,34,0,0,0,0,0,0,1,64,0
821260114,219,11,0,1,0,1,0,0,0,231,0
821260201,367,23,1,1,0,1,0,0,0,392,0
821260202,321,9,0,0,1,1,0,0,0,331,0
821260203,12,11,0,0,0,0,0,0,0,23,0
821260204,72,8,0,0,0,2,0,0,0,80,0
821260205,18,27,1,0,0,0,0,0,4,50,0
821260206,156,61,4,0,2,0,0,0,2,225,0
821260207,376,19,0,0,3,4,0,2,0,400,0
821260208,463,26,0,1,0,0,0,0,0,490,0
821260209,347,12,0,0,0,1,3,0,0,362,0
821260210,378,92,0,0,1,0,0,1,0,472,0
821260211,27,9,0,0,0,0,0,0,0,36,0
821260212,54,6,0,0,0,0,1,0,0,61,0
821260213,52,13,0,0,0,0,0,0,1,66,0
821260214,35,3,0,0,0,0,0,0,0,38,0
821260215,90,8,0,0,0,0,0,1,0,99,0
821260216,30,13,0,0,1,0,0,0,0,44,0
821260217,346,41,0,0,0,2,0,0,0,387,0
821260301,72,11,0,0,1,0,0,0,0,84,0
821260302,349,15,0,2,0,2,0,0,0,366,0
821260303,344,4,0,0,1,0,0,0,0,349,0
821260304,260,98,1,0,0,0,0,3,1,363,0
821260305,119,11,0,0,0,0,0,1,0,131,0
821260306,85,6,0,0,0,0,0,0,0,91,0
821260307,349,41,0,0,0,0,0,0,0,390,0
821260308,115,65,3,0,0,1,0,0,2,185,0
821260309,303,48,0,3,0,2,0,2,0,356,0
821260310,238,12,0,4,0,1,0,5,0,259,0
821260311,352,15,0,16,1,0,0,0,0,384,0
821260312,252,1,0,4,1,0,0,3,0,261,0
821260313,380,71,4,1,0,0,0,2,0,458,0
821260314,317,26,0,0,0,0,0,0,1,344,0
821260315,269,5,0,0,0,0,0,6,0,280,0
821260316,193,1,0,0,0,0,0,0,0,194,0
821260317,429,29,1,1,0,0,2,3,0,465,0
821260318,233,4,0,5,0,0,0,0,0,242,0
821260319,346,11,0,0,0,0,0,1,0,358,0
821260401,393,49,1,0,2,2,0,0,1,447,1
821260402,60,13,0,0,1,0,0,0,0,74,0
821260403,61,3,0,0,0,0,0,0,0,64,0
821260404,410,15,0,0,0,2,0,0,0,425,0
821260405,235,106,0,0,0,0,0,0,4,345,0
821260406,380,18,0,0,1,2,0,0,0,399,0
821260407,189,12,0,3,0,0,0,1,0,205,0
821260408,289,5,0,0,0,1,0,0,0,294,0
821260409,479,35,0,0,1,1,0,2,0,517,0
821260410,267,2,0,3,0,1,0,6,0,278,0
821260411,440,46,3,1,0,0,0,3,0,493,0
821260501,214,7,0,1,0,2,0,0,0,222,0
821260502,226,69,0,1,0,0,0,2,7,305,0
821260503,338,44,0,1,0,1,0,1,0,384,0
821260504,296,8,0,11,5,2,0,0,0,320,0
821260505,307,13,0,2,0,2,0,0,0,322,0
821260506,331,224,2,1,0,0,0,5,3,566,0
821260507,282,1,0,29,0,4,0,0,0,312,0
821260508,276,3,0,16,2,3,0,0,0,297,0
821260509,252,73,0,7,2,1,0,1,0,335,0
821260510,294,22,0,8,1,0,0,8,0,333,0
821260511,394,6,0,1,0,1,0,1,0,402,0
821260512,369,22,0,3,0,1,0,2,0,396,0
821260513,239,14,5,10,0,0,0,0,0,268,0
821260514,160,115,4,3,1,0,0,5,2,290,0
821260515,302,7,0,3,0,1,0,0,0,312,0
821260516,326,27,5,9,1,1,0,0,2,370,0
821260517,400,9,0,2,0,0,0,0,0,411,0
821330101,2,19,1,0,0,1,0,0,0,22,0
821330102,1,29,2,0,0,0,0,0,9,41,0
821330103,0,9,0,0,0,0,0,0,1,11,1
821330104,3,11,5,0,0,0,0,0,5,24,0
821330105,2,10,5,0,0,0,0,0,1,18,0
821330106,0,3,0,0,0,0,0,0,0,3,0
821330107,4,56,1,0,0,0,0,0,2,65,2
821330108,1,18,5,0,0,0,0,0,0,24,0
821330109,0,1,1,0,0,0,0,0,1,3,0
821330110,0,0,0,0,0,0,0,0,0,0,0
821330201,62,198,8,0,0,2,0,0,21,289,0
821330202,7,12,0,0,0,0,0,0,7,26,0
821330203,2,3,0,0,0,0,0,0,1,6,0
821330204,6,144,0,0,0,0,0,0,5,155,0
821330205,0,4,0,0,0,0,0,0,0,4,0
821330206,15,57,4,0,0,0,0,0,9,85,0
821330207,10,15,3,0,0,0,0,0,9,37,0
821330208,1,2,0,0,0,0,0,0,2,5,0
821330209,51,35,7,0,0,0,0,0,2,95,0
821330210,2,1,1,0,0,0,0,0,1,5,0
821330211,13,24,4,0,0,3,0,0,10,51,0
821330212,234,124,18,1,8,0,0,7,36,429,1
821330213,154,75,24,0,0,3,0,0,13,266,0
821330214,10,21,1,0,0,0,0,0,8,40,0
821330215,8,30,6,0,0,0,0,0,7,51,0
821330216,8,12,0,0,0,0,0,0,6,26,0
821330217,3,12,0,0,0,0,0,0,3,18,0
821330218,4,20,0,0,0,2,0,0,5,29,0
821330219,58,189,8,0,0,0,0,0,9,264,0
821330220,3,0,0,0,0,0,0,0,0,3,0
821330301,1,4,1,0,0,0,0,0,2,8,0
821330302,0,0,0,0,0,0,0,0,0,0,0
821330303,17,38,2,0,0,0,0,0,2,59,0
821330304,0,6,1,0,0,0,0,0,6,13,0
821330305,3,6,1,0,0,0,0,0,2,12,0
821330306,0,1,0,0,0,0,0,0,0,1,0
821330307,0,30,5,0,0,0,0,0,3,39,1
821330308,1,50,0,0,0,0,0,0,8,61,2
821330309,0,12,2,0,0,0,0,0,1,15,0
821330310,7,33,1,0,0,0,0,0,2,43,0
821330311,45,76,0,0,0,0,0,0,1,122,0
821330312,26,37,3,0,0,0,0,0,10,76,0
821330313,286,180,11,1,2,4,0,3,21,504,0
821330314,15,44,2,0,0,0,1,0,4,66,0
821330315,1,17,0,0,0,0,0,0,4,22,0
821330316,6,9,2,0,0,0,0,0,0,17,0
821330317,3,13,1,0,0,0,0,0,3,20,0
821330318,11,25,0,0,0,0,0,0,8,44,0
821330401,172,188,5,1,0,0,0,0,17,383,0
821330402,254,67,2,1,0,0,0,4,9,337,0
821330403,175,64,1,0,0,0,0,2,2,244,0
821330404,298,68,1,4,1,0,0,1,2,375,0
821330405,317,14,0,10,1,4,0,7,0,349,0
821330406,196,76,3,5,0,0,0,1,16,297,0
821330407,213,12,0,12,0,0,0,0,0,237,0
821330408,155,3,0,3,0,5,0,4,0,165,0
821330409,237,45,4,6,0,1,0,0,0,292,0
821330410,294,98,0,13,0,1,1,0,4,410,0
821330411,217,18,3,9,0,2,0,1,0,248,0
821330412,291,40,0,20,0,0,0,1,2,354,0
821330413,167,124,2,4,1,1,0,5,4,307,0
821330414,217,45,1,0,1,0,0,1,0,265,0
821330415,262,250,4,0,0,2,0,0,13,529,0
821330416,147,127,2,0,0,0,0,1,3,281,1
821330417,311,60,0,0,0,0,0,0,3,374,0
821330501,4,33,2,0,0,0,0,0,2,41,0
821330502,5,10,2,0,0,0,0,0,5,22,0
821330503,1,8,0,0,0,0,0,0,0,9,0
